link;shopid;itemid;model;name;stok;brand;harga_discount;harga;diskon;sold;stock;desc;img1;img2;img3;img4;img5;variant1;variant2;variant3;variant4;variant5
link;shopid;itemid;model;name;stok;brand;harga_discount;harga;diskon;sold;stock;desc;img1;img2;img3;img4;img5;variant1;variant2;variant3;variant4;variant5
"""https://shopee.co.id/MamaSuka---Rumput-Laut-Panggang-Isi-4--4.267130746.4938569785";267130746;4938569785;;"MamaSuka - Rumput Laut Panggang Isi 4 @4";379;Mam;22717.52323;28567.72076;33;3150;379;"Rumput Laut Kering Panggang MamaSuka merupakan bahan makanan. berupa lembaran rumput laut yang dipanggang 2 kali dengan minyak zaitun. minyak jagung. dan minyak wijen kemudian ditaburi garam halus. Makanan ini kaya serat. vitamin dan mineral serta rendah kolesterol. karena rumput laut punya manfaat baik untuk kesehatan. Salah satunya meningkatkan kesehatan jantung berkat kandungan asam lemak omega-3 dan antioksidan untuk meningkatkan kesehatan jan";148a7fcdf640b7a15b9145d0bad.jpg;1e7101fb836777bf703f824cca5.jpg;b04216cd4b30de6eaf60f85424b.jpg;bff54bba87783e21f27476ed75d.jpg;5693752a49b95fc3da962b79909.jpg;"' '";"' '";"' '";"' '";"' '"""
"""https://shopee.co.id/-Bundling--Paket-Double-MamaSuka-Rumput-Laut-isi-4---2.267130746.4351552539";267130746;4351552539;;"[Bundling] Paket Double MamaSuka Rumput Laut isi 4 - 2";12;;53225.1321;55243.00449;66;2546;12;"Rumput Laut Kering Panggang MamaSuka merupakan bahan makanan. berupa lembaran rumput laut yang dipanggang 2 kali dengan minyak zaitun. minyak jagung. dan minyak wijen kemudian ditaburi garam halus. Makanan ini kaya serat. vitamin dan mineral serta rendah kolesterol. karena rumput laut punya manfaat baik untuk kesehatan. Salah satunya meningkatkan kesehatan jantung berkat kandungan asam lemak omega-3 dan antioksidan untuk meningkatkan kesehatan jan";b54baca6a044c4a5904c7f19132.jpg;af8c210fd2f3387f6c0747c36dd.jpg;6deb33f15327b163a106fc05839.jpg;"' '";"' '";"' '";"' '";"' '";"' '";"' '"""
"""https://shopee.co.id/Paket-Duo---MamaSuka-Rumput-Laut-Panggang-Pedas--4.267130746.5255681461";267130746;5255681461;;"Paket Duo - MamaSuka Rumput Laut Panggang Pedas (4";4176;Mam;23478.27665;36850.171;40;1645;4176;"Paket Duo MamaSuka Rumput Laut Panggang - Pedas 4 pcsRumput Laut Kering Panggang Pedas MamaSuka merupakan bahan makanan. berupa lembaran rumput laut yang dipanggang 2 kali dengan minyak zaitun. minyak jagung. dan minyak wijen kemudian ditaburi garam halus. Makanan ini kaya serat. vitamin dan mineral serta rendah kolesterol. karena rumput laut punya manfaat baik untuk kesehatan. Salah satunya meningkatkan kesehatan jantung berkat kandungan asam lemak omega-3 dan antioksidan untuk meningkatkan kesehatan jan";b0249053b6bde482a33c8c7dbdc.jpg;1fd08eb779aad16e00580a9981f.jpg;30d6bb106d0f627247c1ff0db97.jpg;"' '";"' '";"' '";"' '";"' '";"' '";"' '"""
"""https://shopee.co.id/MamaSuka-Topokki-Hot-Spicy-134-gr---Ready-To.267130746.8652477639";267130746;8652477639;;"MamaSuka Topokki Hot Spicy 134 gr - Ready To";26;Mam;21256.24128;38434.54786;52;927;26;"MamaSuka Topokki Creamy 134 GrHidangan instant khas Korea yang praktis. mudah dan lezat ( Rasa Kuliner Korea dalam 5 menit )- Harga ekonomis / kompetitif- Halal- Cepat dan mudah disajikan- Terdapat topping wijen ( semua varian ) dan keju ( untuk varian creamy )- Terdapat 3 varian ( Original - Sweet & Spicy. Creamy. Hot Spicy )1. Rebus 100 ml air ( +- 1/2 gelas ) bersama saus dan tteok                                                                                             2. Masak dengan api sedang sambil diaduk perlahan sampai air mendidih dan saus mengental (+- 5menit )                                                                                              3. Sajikan di atas piring/ mangkok. Taburkan wijen diatas topokkiTips : Untuk campuran dapat ditambahkan sayuran. odeng. telur rebus atau sesuai s";e0a2d6923ddb797631d21f976aa.jpg;e93c066df0edc95a148d5ac6d9e.jpg;"' '";"' '";"' '";"' '";"' '";"' '";"' '";"' '"""
